1244243209133395974,RT @HeyTammyBruce: This. Because this is how terrified the left is of one powerful woman, Dr. Deborah Birx, who dares to be honest, her own…
1244243213029957633,@stclairashley Its CRAZY right? I was hooked right away... and Carole reminds me of Hillary Clinton...
1244243216280494080,RT @ebooks_sonic: Barack Obama sacrificed themself to save the red Chaos Emerald
1244243219136671746,RT @BrianDMcBride: A sizable portion of Bernie supporters would really make us live through four more years of this hellscape just to stick…
1244243219698851847,RT @BiancaNDelarosa: I want to thank @ContentedIndie for doing this video.

I was doxxed again today, and it's kinda scary to have people a…
1244243221292765189,RT @GreggJarrett: Like Houdini, Hillary Clinton Plots Another Escape https://t.co/K1UAbf7Sa5
1244243221460459521,@Mstruthseeker1 @yy80803563 @RFNewyork @caroll4x @VishwaP01163586 @Akshita34950789 @I_marmot @MeCommunist… https://t.co/xxYfEIkLkf
1244243222227894272,RT @Frontalfire: While the whole world is fighting Pandemic of #ChinaVirus 2 Pak terrorist with ISIS links posing threat of attacks in Delh…
1244243225428332544,RT @lyta_gold: bernie sanders: *yells about inequality*

liberal feminists: this is basically assault

former biden staffer: joe biden sexu…
1244243227655487488,RT @Kmiele1: This ❤️ gets you a follow!
1244243231811854336,RT @CRRJA5: .@realDonaldTrump Dec 4,2017  I feel badly for @GenFlynn  He led a very strong life They ruined his life 
Hillary Clinton Lied…
1244243234840289280,RT @charliekirk11: RT if you’re thankful Donald Trump is leading us through this pandemic and NOT Hillary Clinton!
1244243236132134912,RT @WayneDupreeShow: Yowza! Ted Cruz put that wicked witch back on her broom and ran her straight outta town 😂

https://t.co/1nUPtmkVOE
1244243241509228546,RT @RedState: Analysis: In Wuhan Virus Crisis, Hillary Clinton Exposes Her True Colors -- via @sistertoldjah - #ICYMI https://t.co/xzrlH3K4…
1244243243551907841,RT @charliekirk11: Despicable:

Hillary Clinton just shared an article about how America has more people infected by Coronavirus than any o…
1244243244092882946,RT @_EthanGrey: We're not doing this again. People are dying because Hillary Clinton isn't presiding over our national response to a pandem…
1244243250040406018,@RealSteveCox Bernie Sanders better run 3rd party (heard Green party wanted him to run with them) if they pull this… https://t.co/xgnoJ22Ajy
1244243271167115267,RT @AngeleStar111: Former Hillary Clinton Staffer Tells Trump Supporters To ‘Chew Some Ibuprofen And Be On With Your Day,’ Refuse Ventilato…
1244243273427927045,RT @BethLynch2020: there really is always a video of him trying to do the right thing before things go sideways.
1244243276133052416,RT @LATAMforTRUMP: #TrumpGenocide ? 
Barack Obama is the only president in the history of the US to exercise his eight-year term with the c…
1244243277164867585,RT @elvis_tess: Bernie Sanders is fighting for us everyday. It's time to #UniteWithBernie 

Pass it on!
1244243285876658177,Bernie Sanders: STIMULUS CHECK FOR DEPENDENTS - Sign the Petition! https://t.co/nwjIlYF740 via @Change
1244243286426075141,@IamIamkidt @shaunking Yeah when the MSM stand behind Biden and dismiss his physical and mental issues and attackin… https://t.co/EhpZ9M6U9N
1244243287940182016,@FoxNews I’ve said this before several time! Since @donnabrazile cheated by giving Hillary Clinton answers to debat… https://t.co/hMlCuNGK1d
1244243288300888064,RT @KyleLovesBernie: THEY SAY JOE BIDEN IS MORE ELECTABLE THAN BERNIE SANDERS.

FUNNY, I DON'T REMEMBER BEING A SEXUAL PREDATOR  RAPIST AND…
1244243290351980544,RT @RoseFasa: CW: Antisemitism, swastiska

Nazis vandalized a Bernie Sanders office in Florida. They spray painted swastikas &amp; wrote, “voti…
1244243294470778880,RT @charliekirk11: Despicable:

Hillary Clinton just shared an article about how America has more people infected by Coronavirus than any o…
1244243296244858885,SHE MUST GO TO PRISON
1244243299000446976,RT @nprpolitics: Facing Likely Defeat, Bernie Sanders' Campaign Found A New Cause https://t.co/tghGIxxXY9
1244243301303087104,RT @Orcusa1: Hillary Clinton now thinks she has indisputable right not to answer questions about her emai server and Benghazi.

She needs t…
1244243303643721730,We need Bernie
@BernieSanders
1244243306659405825,While it is too early to know how accurate this will be in November, that 15% of polled Bernie voters say they will… https://t.co/exTZJ6LxNl
1244243307284312065,RT @lyta_gold: bernie sanders: *yells about inequality*

liberal feminists: this is basically assault

former biden staffer: joe biden sexu…
1244243308840472576,WE WANT DEBATE! WE WANT DEBATE!...
1244243312141307905,RT @jeremymbarr: Will Fox News put Greg Gutfeld "on hiatus" or "part ways" with him for saying that Hillary Clinton should "rot in hell?" h…
1244243313429004290,#BernieSanders cut my nose off to spite my face
1244243318285967361,RT @Orcusa1: Hillary Clinton now thinks she has indisputable right not to answer questions about her emai server and Benghazi.

She needs t…
1244243320311894021,RT @KamVTV: Hillary Clinton and her media alies gleefully tout Coronavirus cases to slam Trump

Their hatred for the President comes first.…
1244243321071054853,RT @badluck_jones: Priceless: Greg Gutfeld Nails Hillary Clinton on Her Disgusting Tweet to Trump - https://t.co/X1xXK2zKWd via @100percFED…
1244243323755380737,RT @redsteeze: The NY Times is actually running a piece that a woman with an MD, BS, rose to the rank of Colonel in the US Army, was Barack…
1244243323784531968,Not just those we think of on "the Left" either. See the media, the pundit class, Never Trumpers, etc. 

A *lot* of… https://t.co/OCqWTIVNWQ
1244243324636192769,Bernie Sanders Continues to Prove HE'S the Leader We Need Right Now https://t.co/8GCaH6Qju0 via @YouTube
1244243327450521600,RT @PepperOceanna: Bernie Sanders is fighting for us everyday. It's time to #UniteWithBernie 

Pass it on!
1244243328721436673,Let's not forget the battle that set this whole thing off: Flavor Flav vs. Chuck D and Bernie Sanders.
1244243329640005634,RT @jacobinmag: Elected mayor of Vermont’s biggest city, Bernie Sanders found himself stymied by an obstructionist local establishment at e…
1244243337395216384,RT @Orcusa1: Hillary Clinton now thinks she has indisputable right not to answer questions about her emai server and Benghazi.

She needs t…
1244243340645691393,RT @SameeraKhan: I fucking hate Hillary Clinton.
1244243342013222912,RT @JennUWinn84: Absolutely agree, we need a real populist to defeat the fake one in the WH #UniteWithBernie https://t.co/DmWdjN59q6
1244243356579921928,RT @pauldejean65: @HillaryClinton Judge to @JudicialWatch: It's time to hear from Hillary Clinton @OANN 
https://t.co/TYv02oWhYw https://t.…
1244243359117565952,RT @sullydish: The leftism of journalists.
1244243364381372419,RT @OIRSpox: Today, @Coalition troops transferred $1 million of property as they depart the @CJTFOIR compound inside K1 Iraqi Air Base. Thi…
1244243366755233792,RT @VV4Change: Bernie Sanders says "$2000 a month to everyone," US media treats him like a lunatic. Canada's Justin Trudeau does it and he'…
1244243372061208576,Tf ever happened to ISIS?
1244243375282360320,RT @politvidchannel: BEST TWEET OF THE WEEK

Hillary Clinton: "Please do not take medical advice from a man who looked directly at a solar…
1244243376632971272,RT @OIRSpox: The @iraqicts is balancing two BIG tasks: keeping Iraqis safe from #Covid_19 and hunting ISIS remnants. The ISF demonstrates c…
1244243377383710721,RT @KatBrezler: The president sent Florida, AKA his base, 200% of the aide they requested.

New York has received 2% of the aide it needs.
1244243380365713416,RT @jackcalifano: Bernie Sanders is the reason 3.3 million unemployed Americans are going to get their paychecks next week. Don’t tell me h…
1244243387479400448,@USA_Polling Who were you polling? Sanders real supporters are either writing Bernie in in states that they can or… https://t.co/4NQlVfnqul
1244243396027269121,RT @Bill_Cimbrelo: Bernie Sanders is fighting for us everyday. It's time to #UniteWithBernie 

Pass it on!
1244243397423943681,RT @Cherry46965161: @maryhui What the shit garbage slogan. Under #HKPoliceState, Hong Kong police are far more worse than ISIS terrorists h…
1244243398762037248,RT @CRRJA5: .@realDonaldTrump Dec 4,2017  I feel badly for @GenFlynn  He led a very strong life They ruined his life 
Hillary Clinton Lied…
1244243402973216771,RT @TRUMPkittyMommy: We listened &amp; watched as @HillaryClinton &amp; @BarackObama did nothing ~ or so we thought.
Later, we found out about the…
1244243407058407425,RT @BryanDeanWright: In a leaked 2015 strategy document, the Hillary Clinton campaign said of reporter @maggieNYT:

“We have had her tee up…
1244243415216390144,RT @blaze0497: Harrison is a man who truly understands just how dangerous Barack Obama was for America. The negative effects of his preside…
1244243418299224065,This is crazy! How could any bernie supporter go that way? @BernieSanders really needs to keep his supporters in th… https://t.co/Tit8skSzHF
1244243420216004609,RT @ACTforAmerica: Under President Barack H Obama:

H1N1 Virus (Swine Flu)

U.S. Cases: 60.8 Million

U.S. Deaths 12,469 

Panic Level: NON…
1244243422480863233,RT @HeyTammyBruce: This. Because this is how terrified the left is of one powerful woman, Dr. Deborah Birx, who dares to be honest, her own…
1244243424582254592,@Lukericardo @LLeikus And she was forced to stay calm when in fact, she should have looked much more like Bernie Sa… https://t.co/smDfi7VrEf
1244243425379131393,RT @RoseFasa: CW: Antisemitism, swastiska

Nazis vandalized a Bernie Sanders office in Florida. They spray painted swastikas &amp; wrote, “voti…
1244243426884964352,RT @RoseFasa: CW: Antisemitism, swastiska

Nazis vandalized a Bernie Sanders office in Florida. They spray painted swastikas &amp; wrote, “voti…
1244243429732859909,RT @adamjohnsonNYC: Remember when Hillary Clinton’s campaign had the genius idea of treating Trump as somehow separate from the Republican…
1244243430215213058,@DavidKlion Considering the number of states that Bernie Sanders failed to win a single county, I would say Democra… https://t.co/urpTpd4w20
1244243433025343494,RT @JennUWinn84: Absolutely agree, we need a real populist to defeat the fake one in the WH #UniteWithBernie https://t.co/DmWdjN59q6
1244243440323317765,CAA   IS   NOT    AGAIST THE  MUSLIM   MODI  IS  ALWAY  TO  BE  FRIENDS  OF  MUSLIM  BUT  HATE  THE  SUPPORTER OF I… https://t.co/AjZxm46xYF
1244243451056721920,RT @TomFitton: NEW: Emails show how Hillary Clinton protected from investigation over Weiner laptop by FBI for full month during presidenti…
1244243452801343488,RT @politics1000000: This is status quo politics.
This is corruption reported as ho-hum matter of fact.
Joe Biden does not represent the pe…
1244243455238340610,RT @CRRJA5: .@realDonaldTrump Dec 4,2017  I feel badly for @GenFlynn  He led a very strong life They ruined his life 
Hillary Clinton Lied…
1244243467464826881,An Open Letter to George W. Bush and Barack Obama - The Bulwark@barackobama@micheleobama https://t.co/zOXxUEtIHF
1244243470145015808,RT @DrJaneRuby: The @DNC is in collusion with The Chinese Communist Party

China is citing CNN

China is citing NBC

China is citing Hillar…
1244243896223358977,RT @theJagmeetSingh: The plight of Afghan Sikhs &amp; Hindus is one of tremendous suffering.

In the last 3 days ISIS has massacred them while…
1244243897355812864,RT @GottaBernNow: We Need Medicare for All and Bernie Sanders More Than Ever | The Indypendent #UniteWithBernie  https://t.co/mwppbxAHkr
1244243906545541120,RT @Hit_Boy: I heard Barack Obama and Bill Gates tapped into me and @Boi1da Battle last night. One for the 📚 📖
1244243906612604928,RT @AngeleStar111: Former Hillary Clinton Staffer Tells Trump Supporters To ‘Chew Some Ibuprofen And Be On With Your Day,’ Refuse Ventilato…
1244243915533926403,Anyone that is seeking to vote for "mentally fit" Joe Biden is wearing "what the rest of the world sees."

It's cle… https://t.co/2Bw8gE1jI0
1244243916540514307,RT @GunnelsWarren: 13 years after Bernie 1st introduced the National Housing Trust Fund, the funds became available to construct new housin…
1244243917085847552,RT @JoeTornabene1: Here are two positive Dem contributions:
1. The Dems ran the vile, soulless, Hillary Clinton for President in 2016 which…
1244243920923615235,RT @RealErinCruz: Again, one word: Benghazi 
One more thing... @HillaryClinton &amp; @BarackObama blamed a video
And.... her famous words: ‘wha…
1244243924081926145,RT @RoseFasa: CW: Antisemitism, swastiska

Nazis vandalized a Bernie Sanders office in Florida. They spray painted swastikas &amp; wrote, “voti…
1244243924501348353,As if...
1244243932063698944,RT @cmac324: @CNNPolitics Andrew Cuomo is no hero! Don't you dare prop him up as a presidential candidate. We need Bernie Sanders!
https://…
1244243936618655744,RT @KazeSkyz: @NYTimesPR @jaketapper She colluded with the Hillary Clinton campaign - as exposed by Wikileaks - she is NOT a journalist, sh…
1244243939131097088,RT @CRRJA5: .@realDonaldTrump Dec 4,2017  I feel badly for @GenFlynn  He led a very strong life They ruined his life 
Hillary Clinton Lied…
1244243939613343744,RT @CRRJA5: .@realDonaldTrump Dec 4,2017  I feel badly for @GenFlynn  He led a very strong life They ruined his life 
Hillary Clinton Lied…
1244243940859142146,RT @MartelLane: Save The Children
1244243940900995072,Bernie Sanders Says JFK’s Opposition to the Castro Regime Made Him Want to ‘Puke’ https://t.co/UtOZ9aw26D
1244243943698685952,Targeted #ISIS accounts
https://t.co/ry8Ti8w1hu 🏃
https://t.co/VpMbATmsDd
https://t.co/zM6og6Qcbs 🏃
#targets #iceisis #opiceisis
1244243947330973696,RT @RedBeretsM4All: Bernie Sanders inspired me to become an organizer. I’m a veteran for peace &amp; now, I fight for #MedicareForAll, please s…
1244243953341399040,RT @CRRJA5: .@realDonaldTrump Dec 4,2017  I feel badly for @GenFlynn  He led a very strong life They ruined his life 
Hillary Clinton Lied…
1244243956600274945,RT @BryanDeanWright: In a leaked 2015 strategy document, the Hillary Clinton campaign said of reporter @maggieNYT:

“We have had her tee up…
1244243959498641413,RT @Orcusa1: Hillary Clinton now thinks she has indisputable right not to answer questions about her emai server and Benghazi.

She needs t…
1244243964066136064,RT @charliekirk11: Did you know:

3 days before he left office, Barack Obama appointed Susan Rice &amp; Valerie Jarrett to the Kennedy Center's…
1244243971985018880,RT @politvidchannel: BEST TWEET OF THE WEEK

Hillary Clinton: "Please do not take medical advice from a man who looked directly at a solar…
1244243974312902662,RT @RhinoRedwood: The Intercept is Fox News for people who think Bernie Sanders is a civil rights hero.
1244243979102715905,RT @Orcusa1: Hillary Clinton now thinks she has indisputable right not to answer questions about her emai server and Benghazi.

She needs t…
1244243986992099328,RT @AsYouNotWish: India should exchange Sikhs facing terrorism in Afghanistan for namak-haram Khalistani supremacists who feel a close conn…
1244243989366276098,Inanna-Ishtar, Isis, Mary Magdalene: Recovering the Lineage of the Lost Goddess and Other Stolen Stories… https://t.co/EeDilboSDe
1244243994420424704,RT @franifio: In a pandemic, everyone’s a Bernie bro. “6 Ways Coronavirus Is Proving Bernie Sanders Right” from Newsbroke’s Helter Shelter…
1244243995120693251,RT @wildwestleft: @KaivanShroff @RaeMargaret61 @HillaryClinton @realDonaldTrump The Clinton Foundations has been helping with medical issue…
1244244004155183105,RT @GKeile: Gutfeld: The best thing about social media is it reminded everybody that Hillary Clinton is a complete and utter jacka*s loser…
1244244007816839168,RT @SameeraKhan: I fucking hate Hillary Clinton.
1244244012409782272,RT @RealErinCruz: Again, one word: Benghazi 
One more thing... @HillaryClinton &amp; @BarackObama blamed a video
And.... her famous words: ‘wha…
1244244017572806656,RT @KHiveQueenB: Bernie Sanders would lose to Joe Biden even if Joe really was dead and we made him into a hologram and told everyone what…
1244244020139896833,RT @politvidchannel: BEST TWEET OF THE WEEK

Hillary Clinton: "Please do not take medical advice from a man who looked directly at a solar…
1244244026968195073,RT @HeyTammyBruce: This. Because this is how terrified the left is of one powerful woman, Dr. Deborah Birx, who dares to be honest, her own…
1244244028398460930,RT @grahamelwood: I predicted this over a week ago. The DNC will do anything to not have Bernie as the nomination. Just wait til Cuomo’s VP…
1244244037776932867,RT @DailyCaller: Greg Gutfeld Shreds Hillary Clinton For Believing China’s Coronavirus Data: ‘You Are What Scientists Would Call A Scumbag.…
1244244039488192514,The entire planet is focused on the pandemic and Trump. Bernie Sanders and Putin are focused on Biden. Weird. 🇷🇺
1244244045091631104,RT @AngeleStar111: Former Hillary Clinton Staffer Tells Trump Supporters To ‘Chew Some Ibuprofen And Be On With Your Day,’ Refuse Ventilato…
1244244045809016834,RT @JewelsJourneys: Tell us something that we don't know. White fauxgressives will commit genocide for @BernieSanders and the are just foll…
1244244054709321730,RT @jewdas: We will outlive them ✡️

Solidarity with Bernie Sanders and everyone on his campaign facing down this Nazi threat ✊
1244244055585746946,RT @JoeJSaltarelli: Holy —— This man has never wavered in fighting for the American people over the interests of corporations. Take 2 minut…
1244244057544679429,RT @GottaBernNow: We Need Medicare for All and Bernie Sanders More Than Ever | The Indypendent #UniteWithBernie  https://t.co/mwppbxAHkr
1244244061420224513,RT @CRRJA5: .@realDonaldTrump Dec 4,2017  I feel badly for @GenFlynn  He led a very strong life They ruined his life 
Hillary Clinton Lied…
1244244069737521155,y'know just bc you like bernie sanders everyone thinks you hate rich people and think they deserve no rights. like… https://t.co/Psz3UlwfUN
1244244072216305664,@realDailyWire Hillary Rodham Clinton is pure toxicity.
1244244075877982209,RT @redsteeze: The NY Times is actually running a piece that a woman with an MD, BS, rose to the rank of Colonel in the US Army, was Barack…
1244244079640227841,RT @KamVTV: Hillary Clinton and her media alies gleefully tout Coronavirus cases to slam Trump

Their hatred for the President comes first.…
1244244081779322882,RT @KamVTV: Hillary Clinton and her media alies gleefully tout Coronavirus cases to slam Trump

Their hatred for the President comes first.…
1244244087206748162,RT @billscher: ...With Obama and Hillary Clinton, generational voting patterns moved in one direction: the older the voter, the more Republ…
1244244091329810433,This pistol-packing grandma turned out alive. $1k for new york
media: hillary clinton's staff: she is this game for new
1244244093359792129,RT @redsteeze: The NY Times is actually running a piece that a woman with an MD, BS, rose to the rank of Colonel in the US Army, was Barack…
1244244093804392450,@LumpyLouish Whether you believe any of the 3 women listed, Donald Trump is STILL POTUS! He set new rules! Why didn… https://t.co/MYVgoFRrww
1244244095062736897,RT @ACTforAmerica: Under President Barack H Obama:

H1N1 Virus (Swine Flu)

U.S. Cases: 60.8 Million

U.S. Deaths 12,469 

Panic Level: NON…
1244244097021480961,RT @RoseFasa: CW: Antisemitism, swastiska

Nazis vandalized a Bernie Sanders office in Florida. They spray painted swastikas &amp; wrote, “voti…
1244244105842036736,@NathanJRobinson Anyone who compares Bernie Sanders to FDR has to be on something
1244244106009853952,RT @AndrewPollackFL: China is citing CNN

China is citing NBC

China is citing Hillary Clinton

China is citing Bill de Blasio

It’s disgus…
1244244106563420160,RT @TomFitton: Hillary Clinton alleges she is too important, as a former gov't official, to be required to comply with a federal court orde…
1244244108799029250,That's what we're facing once again this year, and it's why polls showing Democrats generally unenthused by Biden c… https://t.co/cCbLrKpHtz
1244244111449903104,This isn't exclusively a Biden problem. Bernie Sanders ran a divisive primary campaign and was counting on sliding… https://t.co/WlLV2bIEE1
1244244120492802054,@jNichol89443402 @HillaryClinton @realDonaldTrump I'm remembering the folks that are dying as we speak in 2020 righ… https://t.co/pv362GkDec
